# This is a copy of the file produced by the Alaska Interagency Coordination Center (AICC)
# Chris Waigl, cwaigl@alaska.edu, July 2025
ID,FireSeason,Month,Day,SitReportDate,ProtectionUnit,NewFires,OutFires,ActiveFires,TotalFires,TotalAcres
16250,2015,8,29,20150829,UYD,0,0,11,36,242757
16251,2015,8,29,20150829,CRS,0,0,0,41,971.1
16252,2015,8,29,20150829,DAS,0,0,0,21,23123.9
16253,2015,8,29,20150829,FAS,0,0,2,81,50899.4
16254,2015,8,29,20150829,HNS,0,0,0,1,1
16255,2015,8,29,20150829,KKS,0,0,4,68,14424
16256,2015,8,29,20150829,MSS,0,0,6,97,7310.1
16258,2015,8,29,20150829,TAS,1,1,7,37,83607.9
16259,2015,8,29,20150829,CGF,0,0,1,8,764.9
16260,2015,8,29,20150829,TNF,0,0,2,14,4.2
16257,2015,8,29,20150829,SWS,0,0,22,126,902211.1
16261,2015,8,30,20150830,GAD,0,0,28,94,1208672.6
16262,2015,8,30,20150830,MID,0,0,4,37,41017
16263,2015,8,30,20150830,TAD,0,0,67,96,2515245
16264,2015,8,30,20150830,UYD,0,0,11,36,242757
16265,2015,8,30,20150830,CRS,0,0,0,41,971.1
16266,2015,8,30,20150830,DAS,0,0,0,21,23123.9
16267,2015,8,30,20150830,FAS,0,0,2,81,50899.4
16268,2015,8,30,20150830,HNS,0,0,0,1,1
16269,2015,8,30,20150830,KKS,0,0,4,68,14492
16270,2015,8,30,20150830,MSS,1,0,7,98,7332.1
16272,2015,8,30,20150830,TAS,0,0,7,37,83607.9
16273,2015,8,30,20150830,CGF,0,0,1,8,764.9
16274,2015,8,30,20150830,TNF,0,0,2,14,4.2
16271,2015,8,30,20150830,SWS,0,0,22,126,902211.1
16275,2015,8,31,20150831,GAD,0,0,28,94,1208672.6
16276,2015,8,31,20150831,MID,0,0,4,37,41017
16277,2015,8,31,20150831,TAD,0,0,67,96,2515245
16278,2015,8,31,20150831,UYD,0,3,8,36,242757
16279,2015,8,31,20150831,CRS,0,0,0,41,971.1
16280,2015,8,31,20150831,DAS,0,0,0,21,23123.9
16281,2015,8,31,20150831,FAS,0,0,2,81,50899.4
16282,2015,8,31,20150831,HNS,0,0,0,1,1
16283,2015,8,31,20150831,KKS,0,0,4,68,14492
16284,2015,8,31,20150831,MSS,1,0,8,99,7384.1
16286,2015,8,31,20150831,TAS,0,0,7,37,83607.9
16287,2015,8,31,20150831,CGF,0,0,1,8,764.9
16288,2015,8,31,20150831,TNF,0,0,2,14,4.2
16285,2015,8,31,20150831,SWS,0,0,22,126,902211.1
16289,2015,9,1,20150901,GAD,0,0,28,94,1208672.6
16290,2015,9,1,20150901,MID,0,0,4,37,41017
16291,2015,9,1,20150901,TAD,0,0,67,96,2515245
16292,2015,9,1,20150901,UYD,0,0,8,36,242757
16293,2015,9,1,20150901,CRS,0,0,0,41,971.1
16294,2015,9,1,20150901,DAS,0,0,0,21,23123.9
16295,2015,9,1,20150901,FAS,0,1,2,81,50899.4
16296,2015,9,1,20150901,HNS,0,0,0,1,1
16297,2015,9,1,20150901,KKS,0,0,4,68,14492
16298,2015,9,1,20150901,MSS,1,1,8,100,7384.2
16300,2015,9,1,20150901,TAS,1,0,8,38,83608
16301,2015,9,1,20150901,CGF,0,0,1,8,764.9
16302,2015,9,1,20150901,TNF,0,0,2,14,4.2
16299,2015,9,1,20150901,SWS,0,0,22,126,902211.1
16303,2015,9,2,20150902,GAD,0,0,28,94,1208675.5
16304,2015,9,2,20150902,MID,0,0,4,37,41017
16305,2015,9,2,20150902,TAD,0,0,67,96,2515245
16306,2015,9,2,20150902,UYD,0,2,6,36,242757
16307,2015,9,2,20150902,CRS,0,0,0,41,971.1
16308,2015,9,2,20150902,DAS,0,0,0,21,23123.9
16309,2015,9,2,20150902,FAS,0,0,2,81,50899.4
16310,2015,9,2,20150902,HNS,0,0,0,1,1
16311,2015,9,2,20150902,KKS,0,0,4,68,14492
16312,2015,9,2,20150902,MSS,1,0,9,101,7384.5
16314,2015,9,2,20150902,TAS,0,0,8,38,83608
16315,2015,9,2,20150902,CGF,0,0,1,8,764.9
16316,2015,9,2,20150902,TNF,0,0,2,14,4.2
16313,2015,9,2,20150902,SWS,0,0,2,126,902211.1
16317,2015,9,3,20150903,GAD,0,0,28,94,1208675.5
16318,2015,9,3,20150903,MID,0,0,4,37,41017
16319,2015,9,3,20150903,TAD,0,0,67,96,2515245
16320,2015,9,3,20150903,UYD,0,0,6,36,242757
16321,2015,9,3,20150903,CRS,0,0,0,41,971.1
16322,2015,9,3,20150903,DAS,0,0,0,21,23123.9
16323,2015,9,3,20150903,FAS,0,1,1,81,50899.4
16324,2015,9,3,20150903,HNS,0,0,0,1,1
16325,2015,9,3,20150903,KKS,1,2,3,69,14092.1
16326,2015,9,3,20150903,MSS,2,0,11,103,7387.5
16328,2015,9,3,20150903,TAS,0,0,8,38,83608
16329,2015,9,3,20150903,CGF,1,0,2,9,765
16330,2015,9,3,20150903,TNF,0,0,0,16,4.6
16327,2015,9,3,20150903,SWS,0,0,22,126,902211.1
16331,2015,9,4,20150904,GAD,0,0,28,94,1208675.5
16332,2015,9,4,20150904,MID,0,0,4,37,41017
16333,2015,9,4,20150904,TAD,0,0,67,96,2515245
16334,2015,9,4,20150904,UYD,0,0,6,36,242757
16335,2015,9,4,20150904,CRS,0,0,0,41,971.1
16336,2015,9,4,20150904,DAS,0,0,0,21,23123.9
16337,2015,9,4,20150904,FAS,0,0,1,81,50899.4
16338,2015,9,4,20150904,HNS,0,0,0,1,1
16339,2015,9,4,20150904,KKS,0,0,3,69,14092.1
16340,2015,9,4,20150904,MSS,0,1,10,103,7387.5
16342,2015,9,4,20150904,TAS,0,0,8,38,83608
16343,2015,9,4,20150904,CGF,0,1,1,9,765
16344,2015,9,4,20150904,TNF,0,0,0,16,4.6
16341,2015,9,4,20150904,SWS,0,0,22,126,902211.1
16345,2015,9,5,20150905,GAD,0,0,28,94,1208675.5
16346,2015,9,5,20150905,MID,0,0,4,37,41017
16347,2015,9,5,20150905,TAD,0,0,67,96,2515245
16348,2015,9,5,20150905,UYD,0,0,6,36,242757
16349,2015,9,5,20150905,CRS,0,0,0,41,971.1
16350,2015,9,5,20150905,DAS,0,0,0,21,23123.9
16351,2015,9,5,20150905,FAS,0,0,1,81,50899.4
16352,2015,9,5,20150905,HNS,0,0,0,1,1
16353,2015,9,5,20150905,KKS,0,0,3,69,14086.1
16354,2015,9,5,20150905,MSS,0,1,9,103,7387.5
16356,2015,9,5,20150905,TAS,0,0,8,38,83608
16357,2015,9,5,20150905,CGF,0,0,1,9,765
16358,2015,9,5,20150905,TNF,0,0,0,16,4.6
16355,2015,9,5,20150905,SWS,0,0,22,126,902211.1
16359,2015,9,6,20150906,GAD,0,0,28,94,1208675.5
16360,2015,9,6,20150906,MID,0,0,4,37,41017
16361,2015,9,6,20150906,TAD,0,0,66,96,2515245
16362,2015,9,6,20150906,UYD,0,0,6,36,242757
16363,2015,9,6,20150906,CRS,0,0,0,41,971.1
16364,2015,9,6,20150906,DAS,0,0,0,21,23123.9
16365,2015,9,6,20150906,FAS,0,0,1,81,50899.4
16366,2015,9,6,20150906,HNS,0,0,0,1,1
16367,2015,9,6,20150906,KKS,0,0,3,69,14086.1
16368,2015,9,6,20150906,MSS,0,0,9,103,7387.5
16370,2015,9,6,20150906,TAS,0,0,8,38,83608
16371,2015,9,6,20150906,CGF,0,0,1,9,765
16372,2015,9,6,20150906,TNF,0,0,0,16,4.2
16369,2015,9,6,20150906,SWS,0,0,22,126,902211.1
16373,2015,9,8,20150908,GAD,0,0,28,94,1208675.5
16374,2015,9,8,20150908,MID,0,0,4,37,41017
16375,2015,9,8,20150908,TAD,0,0,42,96,2515245
16376,2015,9,8,20150908,UYD,0,0,6,36,242757
16377,2015,9,8,20150908,CRS,0,0,0,41,971.1
16378,2015,9,8,20150908,DAS,0,0,0,21,23123.9
16379,2015,9,8,20150908,FAS,0,0,1,81,50899.4
16380,2015,9,8,20150908,HNS,0,0,0,1,1
16381,2015,9,8,20150908,KKS,0,0,3,69,14086.1
16382,2015,9,8,20150908,MSS,0,0,9,103,7387.5
16384,2015,9,8,20150908,TAS,0,2,6,38,83608
16385,2015,9,8,20150908,CGF,0,0,1,9,765
16386,2015,9,8,20150908,TNF,0,0,0,16,4.6
16383,2015,9,8,20150908,SWS,0,0,22,126,902211.1
16387,2015,9,9,20150909,GAD,0,0,23,94,1209234.5
16388,2015,9,9,20150909,MID,0,0,4,37,41017
16389,2015,9,9,20150909,TAD,0,0,37,94,2515245
16390,2015,9,9,20150909,UYD,0,0,6,36,242757
16391,2015,9,9,20150909,CRS,0,0,0,41,971.1
16392,2015,9,9,20150909,DAS,0,0,0,21,23123.9
16393,2015,9,9,20150909,FAS,0,0,1,81,50899.4
16394,2015,9,9,20150909,HNS,0,0,0,1,1
16395,2015,9,9,20150909,KKS,0,0,3,69,14086.1
16396,2015,9,9,20150909,MSS,0,2,7,103,7387.5
16398,2015,9,9,20150909,TAS,0,0,6,38,83608
16399,2015,9,9,20150909,CGF,0,0,1,10,765.1
16400,2015,9,9,20150909,TNF,0,0,0,16,4.6
16397,2015,9,9,20150909,SWS,0,0,22,126,902211.1
16401,2015,9,10,20150910,GAD,0,0,23,94,1209234.5
16402,2015,9,10,20150910,MID,0,0,4,37,41017
16403,2015,9,10,20150910,TAD,0,0,37,94,2515245
16404,2015,9,10,20150910,UYD,0,0,6,36,242757
16405,2015,9,10,20150910,CRS,1,1,0,42,971.2
16406,2015,9,10,20150910,DAS,0,0,0,21,23123.9
16407,2015,9,10,20150910,FAS,0,0,1,81,50899.4
16408,2015,9,10,20150910,HNS,0,0,0,1,1
16409,2015,9,10,20150910,KKS,0,0,3,69,14086.1
16410,2015,9,10,20150910,MSS,1,3,5,104,7387.6
16412,2015,9,10,20150910,TAS,0,0,6,38,83608
16413,2015,9,10,20150910,CGF,0,0,1,9,765
16414,2015,9,10,20150910,TNF,0,0,0,16,4.6
16411,2015,9,10,20150910,SWS,0,0,22,126,902211.1
16415,2015,9,11,20150911,GAD,0,0,20,94,1209234.5
16416,2015,9,11,20150911,MID,0,0,4,37,41017
16417,2015,9,11,20150911,TAD,0,0,36,94,2515245
16418,2015,9,11,20150911,UYD,0,0,6,36,242757
16419,2015,9,11,20150911,CRS,0,0,0,42,971.2
16420,2015,9,11,20150911,DAS,0,0,0,21,23123.9
16421,2015,9,11,20150911,FAS,0,0,1,81,50899.4
16422,2015,9,11,20150911,HNS,0,0,0,1,1
16423,2015,9,11,20150911,KKS,0,0,3,69,14086.1
16424,2015,9,11,20150911,MSS,0,1,4,104,7387.6
16426,2015,9,11,20150911,TAS,0,0,6,38,83608
16427,2015,9,11,20150911,CGF,0,0,1,10,765.1
16428,2015,9,11,20150911,TNF,0,0,0,16,4.6
16425,2015,9,11,20150911,SWS,0,0,2,126,902211.1
16429,2015,9,12,20150912,GAD,0,0,18,94,1233768.8
16430,2015,9,12,20150912,MID,0,0,4,37,41017
16431,2015,9,12,20150912,TAD,0,0,30,94,2515245
16432,2015,9,12,20150912,UYD,0,0,6,36,242757
16433,2015,9,12,20150912,CRS,0,0,0,42,971.2
16434,2015,9,12,20150912,DAS,0,0,0,21,23123.9
16435,2015,9,12,20150912,FAS,0,0,1,81,50899.4
16436,2015,9,12,20150912,HNS,0,0,0,1,1
16437,2015,9,12,20150912,KKS,0,0,3,69,14086.1
16438,2015,9,12,20150912,MSS,0,0,4,104,7387.6
16440,2015,9,12,20150912,TAS,0,0,6,38,83608
16441,2015,9,12,20150912,CGF,0,0,1,10,765.1
16442,2015,9,12,20150912,TNF,0,0,0,16,4.6
16439,2015,9,12,20150912,SWS,0,0,22,126,902211.1
16443,2015,9,13,20150913,GAD,0,0,18,94,1233768.8
16444,2015,9,13,20150913,MID,0,0,4,37,41017
16445,2015,9,13,20150913,TAD,0,0,30,94,2515245
16446,2015,9,13,20150913,UYD,0,0,6,36,242757
16447,2015,9,13,20150913,CRS,0,0,0,42,971.2
16448,2015,9,13,20150913,DAS,0,0,0,21,23123.9
16449,2015,9,13,20150913,FAS,0,0,1,81,50899.4
16450,2015,9,13,20150913,HNS,0,0,0,1,1
16451,2015,9,13,20150913,KKS,0,0,3,69,14086.1
16452,2015,9,13,20150913,MSS,0,0,4,104,7387.6
16454,2015,9,13,20150913,TAS,0,0,6,38,83608
16455,2015,9,13,20150913,CGF,0,0,1,10,765.1
16456,2015,9,13,20150913,TNF,0,0,0,16,4.6
16453,2015,9,13,20150913,SWS,0,0,22,126,902211.1
16457,2015,9,14,20150914,GAD,0,0,18,94,1233768.8
16458,2015,9,14,20150914,MID,0,0,4,37,41017
16459,2015,9,14,20150914,TAD,0,0,30,94,2515245
16460,2015,9,14,20150914,UYD,0,0,6,36,242757
16461,2015,9,14,20150914,CRS,0,0,0,42,971.2
16462,2015,9,14,20150914,DAS,0,0,0,21,23123.9
16463,2015,9,14,20150914,FAS,0,0,1,81,50899.4
16464,2015,9,14,20150914,HNS,0,0,0,1,1
16465,2015,9,14,20150914,KKS,0,0,3,69,14086.1
16466,2015,9,14,20150914,MSS,0,0,4,104,7387.6
16468,2015,9,14,20150914,TAS,0,0,6,38,83608
16469,2015,9,14,20150914,CGF,0,0,1,10,765.1
16470,2015,9,14,20150914,TNF,0,0,0,16,4.6
16467,2015,9,14,20150914,SWS,0,0,22,126,902211.1
16471,2015,9,15,20150915,GAD,0,0,15,94,1233768.8
16472,2015,9,15,20150915,MID,0,0,4,37,41017
16473,2015,9,15,20150915,TAD,0,0,30,94,2515245
16474,2015,9,15,20150915,UYD,0,0,6,36,242757
16475,2015,9,15,20150915,CRS,0,0,0,42,971.2
16476,2015,9,15,20150915,DAS,0,0,0,21,23123.9
16477,2015,9,15,20150915,FAS,0,0,1,81,50899.4
16478,2015,9,15,20150915,HNS,0,0,0,1,1
16479,2015,9,15,20150915,KKS,0,0,3,69,14086.1
16480,2015,9,15,20150915,MSS,0,0,4,104,7387.6
16482,2015,9,15,20150915,TAS,0,0,6,38,83608
16483,2015,9,15,20150915,CGF,0,0,1,10,765.1
16484,2015,9,15,20150915,TNF,0,0,0,16,4.6
16481,2015,9,15,20150915,SWS,0,0,22,126,902211.1
16485,2015,9,16,20150916,GAD,0,0,15,94,1233789.6
16486,2015,9,16,20150916,MID,0,0,4,37,41017
16487,2015,9,16,20150916,TAD,0,0,30,94,2515245
16488,2015,9,16,20150916,UYD,0,0,6,36,242757
16489,2015,9,16,20150916,CRS,0,0,0,42,971.2
16490,2015,9,16,20150916,DAS,0,0,0,21,23123.9
16491,2015,9,16,20150916,FAS,0,0,1,81,50899.4
16492,2015,9,16,20150916,HNS,0,0,0,1,1
16493,2015,9,16,20150916,KKS,0,0,3,69,14086.1
16494,2015,9,16,20150916,MSS,0,0,4,104,7387.8
16496,2015,9,16,20150916,TAS,0,0,6,38,83608
16497,2015,9,16,20150916,CGF,0,0,1,10,765.1
16498,2015,9,16,20150916,TNF,0,0,0,16,4.6
16495,2015,9,16,20150916,SWS,0,0,22,126,902211.1
16499,2015,9,17,20150917,GAD,0,0,15,94,1233789.6
16500,2015,9,17,20150917,MID,0,0,4,37,41017
16501,2015,9,17,20150917,TAD,0,0,30,94,2515245
16502,2015,9,17,20150917,UYD,0,0,6,36,242757
16503,2015,9,17,20150917,CRS,0,0,0,42,971.2
16504,2015,9,17,20150917,DAS,0,0,0,21,23123.9
16505,2015,9,17,20150917,FAS,0,0,0,81,50899.3
16506,2015,9,17,20150917,HNS,0,0,0,1,1
16507,2015,9,17,20150917,KKS,0,0,3,69,14086.1
16508,2015,9,17,20150917,MSS,0,0,4,104,7383.8
16510,2015,9,17,20150917,TAS,0,0,6,38,83608
16511,2015,9,17,20150917,CGF,0,1,1,10,765.1
16512,2015,9,17,20150917,TNF,0,0,0,16,4.6
16509,2015,9,17,20150917,SWS,0,0,22,126,902211.1
16513,2015,9,18,20150918,GAD,0,0,15,94,1233789.6
16514,2015,9,18,20150918,MID,0,0,4,37,41017
16515,2015,9,18,20150918,TAD,0,0,30,94,2515245
16516,2015,9,18,20150918,UYD,0,0,6,36,242757
16517,2015,9,18,20150918,CRS,0,0,0,42,971.2
16518,2015,9,18,20150918,DAS,0,0,0,21,23123.9
16519,2015,9,18,20150918,FAS,0,0,0,81,50899.3
16520,2015,9,18,20150918,HNS,0,0,0,1,1
16521,2015,9,18,20150918,KKS,0,0,3,69,14086.1
16522,2015,9,18,20150918,MSS,0,1,3,104,7383.8
16524,2015,9,18,20150918,TAS,0,0,6,38,83608
16525,2015,9,18,20150918,CGF,0,0,1,10,765.1
16526,2015,9,18,20150918,TNF,0,0,0,16,4.6
16523,2015,9,18,20150918,SWS,0,0,22,126,902211.1
16527,2015,9,21,20150921,GAD,0,0,15,94,1233768.8
16528,2015,9,21,20150921,MID,0,0,4,37,41017
16529,2015,9,21,20150921,TAD,0,0,30,94,2515245
16530,2015,9,21,20150921,UYD,0,0,6,36,242757
16531,2015,9,21,20150921,CRS,0,0,0,42,971.2
16532,2015,9,21,20150921,DAS,0,0,0,21,23123.9
16533,2015,9,21,20150921,FAS,0,0,0,81,50899.3
16534,2015,9,21,20150921,HNS,0,0,0,1,1
16535,2015,9,21,20150921,KKS,0,0,3,69,14086.1
16536,2015,9,21,20150921,MSS,0,0,3,104,7383.8
16538,2015,9,21,20150921,TAS,0,0,6,38,83608
16539,2015,9,21,20150921,CGF,0,0,1,10,765.1
16540,2015,9,21,20150921,TNF,0,0,0,16,4.6
16537,2015,9,21,20150921,SWS,0,0,22,126,902211.1
16541,2015,9,22,20150922,GAD,0,0,15,94,1233768.8
16542,2015,9,22,20150922,MID,0,0,4,37,41017
16543,2015,9,22,20150922,TAD,0,0,30,94,2515245
16544,2015,9,22,20150922,UYD,0,0,6,36,242757
16545,2015,9,22,20150922,CRS,0,0,0,42,971.2
16546,2015,9,22,20150922,DAS,0,0,0,21,23123.9
16547,2015,9,22,20150922,FAS,0,0,0,81,50899.3
16548,2015,9,22,20150922,HNS,0,0,0,1,1
16549,2015,9,22,20150922,KKS,0,0,3,69,14086.1
16550,2015,9,22,20150922,MSS,0,0,3,102,7383.6
16552,2015,9,22,20150922,TAS,0,0,6,38,83608
16553,2015,9,22,20150922,CGF,0,0,1,10,765.1
16554,2015,9,22,20150922,TNF,0,0,0,16,4.6
16551,2015,9,22,20150922,SWS,0,21,1,126,902211.1
16555,2015,9,23,20150923,GAD,0,0,15,94,1233768.8
16556,2015,9,23,20150923,MID,0,0,4,37,41017
16557,2015,9,23,20150923,TAD,0,0,30,94,2515245
16558,2015,9,23,20150923,UYD,0,0,6,36,242757
16559,2015,9,23,20150923,CRS,0,0,0,42,971.2
16560,2015,9,23,20150923,DAS,0,0,0,21,23123.9
16561,2015,9,23,20150923,FAS,0,0,0,81,50899.3
16562,2015,9,23,20150923,HNS,0,0,0,1,1
16563,2015,9,23,20150923,KKS,0,0,3,69,14086.1
16564,2015,9,23,20150923,MSS,0,0,3,102,7383.6
16566,2015,9,23,20150923,TAS,0,0,6,38,83608
16567,2015,9,23,20150923,CGF,0,0,1,10,765.1
16568,2015,9,23,20150923,TNF,0,0,0,16,4.6
16565,2015,9,23,20150923,SWS,0,0,1,126,902211.6
16569,2015,9,24,20150924,GAD,0,0,15,94,1233768.8
16570,2015,9,24,20150924,MID,0,0,4,37,41017
16571,2015,9,24,20150924,TAD,1,0,31,95,2515245
16572,2015,9,24,20150924,UYD,0,0,6,36,242757
16573,2015,9,24,20150924,CRS,0,0,0,42,971.2
16574,2015,9,24,20150924,DAS,0,0,0,21,23123.9
16575,2015,9,24,20150924,FAS,0,0,0,81,50899.3
16576,2015,9,24,20150924,HNS,0,0,0,1,1
16577,2015,9,24,20150924,KKS,0,0,3,69,14086.1
16578,2015,9,24,20150924,MSS,0,0,3,102,7383.6
16580,2015,9,24,20150924,TAS,0,6,0,38,83473.1
16581,2015,9,24,20150924,CGF,0,0,1,10,765.1
16582,2015,9,24,20150924,TNF,0,0,0,16,4.6
16579,2015,9,24,20150924,SWS,0,0,1,126,902211.6
16583,2015,9,25,20150925,GAD,0,0,15,94,1233768.8
16584,2015,9,25,20150925,MID,0,0,4,37,41017
16585,2015,9,25,20150925,TAD,0,0,31,95,2515245
16586,2015,9,25,20150925,UYD,0,0,6,36,242757
16587,2015,9,25,20150925,CRS,0,0,0,42,971.2
16588,2015,9,25,20150925,DAS,0,0,0,21,23123.9
16589,2015,9,25,20150925,FAS,0,0,0,81,50899.3
16590,2015,9,25,20150925,HNS,0,0,0,1,1
16591,2015,9,25,20150925,KKS,0,0,3,69,14086.1
16592,2015,9,25,20150925,MSS,0,0,3,102,7383.6
16594,2015,9,25,20150925,TAS,0,0,0,38,83473.1
16595,2015,9,25,20150925,CGF,0,0,1,10,765.1
16596,2015,9,25,20150925,TNF,0,0,0,16,4.6
16593,2015,9,25,20150925,SWS,0,0,1,126,902211.6
16597,2015,9,28,20150928,GAD,0,0,15,94,1233768.8
16598,2015,9,28,20150928,MID,0,0,4,37,41017
16599,2015,9,28,20150928,TAD,0,0,31,95,2515245
16600,2015,9,28,20150928,UYD,0,0,6,36,242757
16601,2015,9,28,20150928,CRS,0,0,0,42,971.2
16602,2015,9,28,20150928,DAS,0,0,0,21,23123.9
16603,2015,9,28,20150928,FAS,0,0,0,81,50899.3
16604,2015,9,28,20150928,HNS,0,0,0,1,1
16605,2015,9,28,20150928,KKS,0,0,3,69,14086.1
16606,2015,9,28,20150928,MSS,0,0,3,102,7383.6
16608,2015,9,28,20150928,TAS,0,0,0,38,83473.1
16609,2015,9,28,20150928,CGF,0,0,1,10,765.1
16610,2015,9,28,20150928,TNF,0,0,0,16,4.6
16607,2015,9,28,20150928,SWS,0,0,1,126,902211.6
16611,2015,9,29,20150929,GAD,0,15,0,94,1233768.8
16612,2015,9,29,20150929,MID,0,0,4,37,41017
16613,2015,9,29,20150929,TAD,0,0,31,95,2515245
16614,2015,9,29,20150929,UYD,0,0,6,36,242757
16615,2015,9,29,20150929,CRS,0,0,0,42,971.2
16616,2015,9,29,20150929,DAS,0,0,0,21,23123.9
16617,2015,9,29,20150929,FAS,0,0,0,81,50899.3
16618,2015,9,29,20150929,HNS,0,0,0,1,1
16619,2015,9,29,20150929,KKS,0,1,2,69,14086.1
16620,2015,9,29,20150929,MSS,0,2,1,102,7383.6
16622,2015,9,29,20150929,TAS,0,0,0,38,83473.1
16623,2015,9,29,20150929,CGF,0,0,1,10,765.1
16624,2015,9,29,20150929,TNF,0,0,0,16,4.6
16621,2015,9,29,20150929,SWS,0,0,1,126,902211.6
16625,2015,9,30,20150930,GAD,0,0,0,95,1266096.6
16626,2015,9,30,20150930,MID,0,2,2,37,41017
16627,2015,9,30,20150930,TAD,0,29,2,94,2515245.2
16628,2015,9,30,20150930,UYD,0,0,6,36,242757
16629,2015,9,30,20150930,CRS,0,0,0,42,971.2
16630,2015,9,30,20150930,DAS,0,0,0,21,23123.9
16631,2015,9,30,20150930,FAS,0,0,0,81,50899.3
16632,2015,9,30,20150930,HNS,0,0,0,1,1
16633,2015,9,30,20150930,KKS,0,0,2,69,14086.1
16634,2015,9,30,20150930,MSS,0,0,1,102,7383.6
16636,2015,9,30,20150930,TAS,0,0,0,38,84862.7
16637,2015,9,30,20150930,CGF,0,0,1,10,765.1
16638,2015,9,30,20150930,TNF,0,0,0,16,4.6
16635,2015,9,30,20150930,SWS,0,0,1,126,902211.6
16639,2015,10,2,20151002,GAD,0,0,0,95,1266096.4
16640,2015,10,2,20151002,MID,0,0,2,37,41017
16641,2015,10,2,20151002,TAD,0,0,2,94,2515245.2
16642,2015,10,2,20151002,UYD,0,0,6,36,242757
16643,2015,10,2,20151002,CRS,0,0,0,42,971.2
16644,2015,10,2,20151002,DAS,0,0,0,21,23123.9
16645,2015,10,2,20151002,FAS,0,0,0,81,50899.3
16646,2015,10,2,20151002,HNS,0,0,0,1,1
16647,2015,10,2,20151002,KKS,0,0,2,69,14086.1
16648,2015,10,2,20151002,MSS,0,1,1,102,7383.6
16650,2015,10,2,20151002,TAS,1,1,0,39,81978.8
16651,2015,10,2,20151002,CGF,0,0,1,10,765.1
16652,2015,10,2,20151002,TNF,0,0,0,16,4.6
16649,2015,10,2,20151002,SWS,0,0,1,126,902211.6
16653,2015,10,13,20151013,GAD,0,0,0,95,1266096.4
16654,2015,10,13,20151013,MID,0,0,2,37,41017
16655,2015,10,13,20151013,TAD,0,0,0,94,2515245.3
16656,2015,10,13,20151013,UYD,0,0,0,36,242757.1
16657,2015,10,13,20151013,CRS,0,0,0,42,971.2
16658,2015,10,13,20151013,DAS,0,0,0,36,23123.9
16659,2015,10,13,20151013,FAS,0,0,0,81,50899.3
16660,2015,10,13,20151013,HNS,0,0,0,1,1
16661,2015,10,13,20151013,KKS,0,0,2,69,14086.1
16662,2015,10,13,20151013,MSS,0,0,0,102,7383.6
16664,2015,10,13,20151013,TAS,0,0,0,40,81978.9
16665,2015,10,13,20151013,CGF,0,0,1,10,765.1
16666,2015,10,13,20151013,TNF,0,0,0,16,4.6
16663,2015,10,13,20151013,SWS,0,0,1,126,902211.6
16667,2015,12,30,20151230,GAD,0,0,0,95,1266096.4
16668,2015,12,30,20151230,MID,0,0,0,37,41017
16669,2015,12,30,20151230,TAD,0,0,0,95,2515245.2
16670,2015,12,30,20151230,UYD,0,0,0,36,242757.1
16671,2015,12,30,20151230,CRS,0,0,0,42,971.2
16672,2015,12,30,20151230,DAS,0,0,0,21,23123.9
16673,2015,12,30,20151230,FAS,0,0,0,81,50899.4
16674,2015,12,30,20151230,HNS,0,0,0,1,1
16675,2015,12,30,20151230,KKS,0,0,0,69,14086.1
16676,2015,12,30,20151230,MSS,0,0,0,102,7383.6
16678,2015,12,30,20151230,TAS,0,0,0,41,81979.2
16679,2015,12,30,20151230,CGF,0,0,0,10,765.1
16680,2015,12,30,20151230,TNF,0,0,0,16,4.4
16677,2015,12,30,20151230,SWS,0,0,0,126,902211.6
16681,2016,2,23,20160223,MID,1,0,1,1,1
16682,2016,2,24,20160224,MID,0,0,1,1,1
16683,2016,2,25,20160225,MID,0,0,3,3,1.2
16684,2016,3,1,20160301,MID,0,0,1,3,1.2
16685,2016,3,1,20160301,MSS,1,1,0,1,0.1
16686,2016,3,2,20160302,MID,0,0,1,3,1.2
16687,2016,3,2,20160302,MSS,0,0,0,1,0.1
16688,2016,3,4,20160304,MID,0,0,1,3,1.2
16689,2016,3,4,20160304,MSS,0,0,0,1,0.1
16690,2016,3,7,20160307,MID,0,0,1,3,1.2
16691,2016,3,7,20160307,MSS,0,0,0,1,0.1
16692,2016,3,8,20160308,MID,0,0,1,3,1.2
16693,2016,3,8,20160308,MSS,0,0,0,2,0.3
16694,2016,3,9,20160309,MID,0,0,0,3,1.2
16695,2016,3,9,20160309,MSS,1,1,0,3,0.5
16696,2016,3,10,20160310,MID,0,0,0,3,1.2
16697,2016,3,10,20160310,MSS,0,0,0,3,0.5
16698,2016,3,11,20160311,MID,0,0,0,3,1.2
16699,2016,3,11,20160311,MSS,1,0,1,4,1
16700,2016,3,14,20160314,MID,0,0,0,3,1.2
16701,2016,3,14,20160314,MSS,2,1,1,6,1.2
16702,2016,3,15,20160315,MID,0,0,0,3,1.2
16703,2016,3,15,20160315,MSS,0,0,1,6,1.2
16704,2016,3,16,20160316,MID,0,0,0,3,1.2
16705,2016,3,16,20160316,MSS,0,1,0,6,1.2
16706,2016,3,21,20160321,MID,0,0,0,3,1.2
16707,2016,3,21,20160321,KKS,0,0,0,1,0.2
16708,2016,3,21,20160321,MSS,0,0,0,7,1.3
16709,2016,3,25,20160326,MID,0,0,0,3,1.2
16710,2016,3,25,20160326,KKS,0,0,0,1,0.2
